,img_name,Title,worker_id,name,desc,img_desc
213,5.jpg,Guernica,A1GUNTMI2Y61IW,arrow pointing left,"arrow, left, very small","Animals suffering, people screaming, Fire, horror, dead and mutilated people, suffering, agony "
214,5.jpg,Guernica,ARZ9KWKL0P8ND,flame,"black and white, small, teardrop shaped","Surreal, mixed media, collage, black & white, chaotic"
215,5.jpg,Guernica,ARZ9KWKL0P8ND,horses eye,"black and white, very small, circular","Surreal, mixed media, collage, black & white, chaotic"
216,5.jpg,Guernica,ARZ9KWKL0P8ND,hand of a person,"left side of canvas, gray, small, half-star shaped.","Surreal, mixed media, collage, black & white, chaotic"
217,5.jpg,Guernica,ARZ9KWKL0P8ND,doorway,"white, small, rectangular, bright","Surreal, mixed media, collage, black & white, chaotic"
218,5.jpg,Guernica,ARZ9KWKL0P8ND,ear,"light grey, very small, roughly oval","Surreal, mixed media, collage, black & white, chaotic"
219,5.jpg,Guernica,ARZ9KWKL0P8ND,arm,"white, small, quadrilateral","Surreal, mixed media, collage, black & white, chaotic"
220,9.jpg,American Gothic,AIN29LNXRARXY,cameo,"necklace, brown/white, little, oval","farm house, wife, husband, rural life, gothic, twentieth century"
221,9.jpg,American Gothic,AIN29LNXRARXY,glasses,"face, gray, normal size, round, metal/glass","farm house, wife, husband, rural life, gothic, twentieth century"
222,9.jpg,American Gothic,AIN29LNXRARXY,woman,"left side, middle age, white, farmer, severe, stand up","farm house, wife, husband, rural life, gothic, twentieth century"
223,9.jpg,American Gothic,AIN29LNXRARXY,man,"right side, white, middle age, male, rural clothes, severe, stand up","farm house, wife, husband, rural life, gothic, twentieth century"
224,9.jpg,American Gothic,AIN29LNXRARXY,window,"top center, glass/wood, narrow/tall size, front of the house, attic, ogive","farm house, wife, husband, rural life, gothic, twentieth century"
225,9.jpg,American Gothic,AIN29LNXRARXY,woman,"left side, portrait, female, white, severe, rural clothes, stand up","farm house, wife, husband, rural life, gothic, twentieth century"
226,9.jpg,American Gothic,A1CJ8CLM7987EQ,overalls,"dungarees, overalls, denim","people, stoic, house, wooden, pitchfork"
227,9.jpg,American Gothic,A1CJ8CLM7987EQ,shirt,"white, blue, buttons","people, stoic, house, wooden, pitchfork"
228,9.jpg,American Gothic,A1CJ8CLM7987EQ,jacket,"black, long sleeves, thick","people, stoic, house, wooden, pitchfork"
229,9.jpg,American Gothic,A1CJ8CLM7987EQ,collar,"white, shirt, stiff","people, stoic, house, wooden, pitchfork"
230,9.jpg,American Gothic,A1CJ8CLM7987EQ,window,"glass, panes, light","people, stoic, house, wooden, pitchfork"
231,9.jpg,American Gothic,A2HC04434S9TP0,window,"rectangle, white, house","couple, land, workers, house, serious"
232,9.jpg,American Gothic,A2HC04434S9TP0,tree,"green, branches, background, circular","couple, land, workers, house, serious"
233,9.jpg,American Gothic,A2HC04434S9TP0,fork,"tool, steel, trident, medium size","couple, land, workers, house, serious"
234,9.jpg,American Gothic,A2HC04434S9TP0,roof,"light brown, square, triangle, land,","couple, land, workers, house, serious"
235,9.jpg,American Gothic,A2HC04434S9TP0,sky,"blue, foggy, clouds, air","couple, land, workers, house, serious"
236,9.jpg,American Gothic,ZCgDVlkp5,male,"elderly man, stern, bald, angry, glasses, religious","stern couple, pitchfork, outside their home, strict, male and female."
237,9.jpg,American Gothic,ZCgDVlkp5,lips,"male lips, stern, straight, closed, elderly","stern couple, pitchfork, outside their home, strict, male and female."
238,9.jpg,American Gothic,ZCgDVlkp5,pinafore,"patterned, brown, smart, conservative, clean.","stern couple, pitchfork, outside their home, strict, male and female."
239,9.jpg,American Gothic,ZCgDVlkp5,eye,"female, eyeball, blue, distant, sad.","stern couple, pitchfork, outside their home, strict, male and female."
240,9.jpg,American Gothic,ZCgDVlkp5,collar,"white, clean, smart, outfit, collar","stern couple, pitchfork, outside their home, strict, male and female."
241,9.jpg,American Gothic,A1X9BD3KDIA2QB,plant,"organic, vase, decoration","couple, famr, marriage"
242,9.jpg,American Gothic,A1X9BD3KDIA2QB,trees,"green, organic, good","couple, famr, marriage"
243,9.jpg,American Gothic,A1X9BD3KDIA2QB,button,"decoration, usefull, essencial","couple, famr, marriage"
244,9.jpg,American Gothic,A1X9BD3KDIA2QB,roof,"house, protection","couple, famr, marriage"
245,9.jpg,American Gothic,A1X9BD3KDIA2QB,window,"glass, decoration","couple, famr, marriage"
246,9.jpg,American Gothic,%20COPIEDA3UMDMF589FDPZ,window,"window,closed window,mud colour","jacket,window,sky,fork,pinafore"
247,9.jpg,American Gothic,%20COPIEDA3UMDMF589FDPZ,lips,"women ,lips,smiley,cute","jacket,window,sky,fork,pinafore"
248,9.jpg,American Gothic,%20COPIEDA3UMDMF589FDPZ,roof,"roof,brown,lines,","jacket,window,sky,fork,pinafore"
249,9.jpg,American Gothic,%20COPIEDA3UMDMF589FDPZ,hand,"righthand,four fingers,light brown,toe","jacket,window,sky,fork,pinafore"
250,9.jpg,American Gothic,%20COPIEDA3UMDMF589FDPZ,roof,"roof,brown,vertical lines","jacket,window,sky,fork,pinafore"
251,9.jpg,American Gothic,A2C8QIT0DJRCHN,woman,"woman, many work done on homes",Many experience to drawing this 
252,9.jpg,American Gothic,A2C8QIT0DJRCHN,eyes,eyes are see all things to and help more,Many experience to drawing this 
253,9.jpg,American Gothic,A2C8QIT0DJRCHN,nose,nose is a very important for life,Many experience to drawing this 
254,9.jpg,American Gothic,A2C8QIT0DJRCHN,face,face is a important to human life,Many experience to drawing this 
255,9.jpg,American Gothic,A2C8QIT0DJRCHN,forehead,"forehead the forehead is an area of the head bounded by three features, two of the skull and one of the scalp. the top of the forehead is marked by the hairline, the edge of the area where hair on the scalp grows.",Many experience to drawing this 
256,9.jpg,American Gothic,A2OMYDY8G8PNJE,roof,"roof, tin roof, brown, left side, panels",
257,9.jpg,American Gothic,A2OMYDY8G8PNJE,wallpaper,"wallpaper, inside, room, pattern, dark",
258,9.jpg,American Gothic,A2OMYDY8G8PNJE,nose,"woman_s nose, face, shape, middle of face, average",
259,9.jpg,American Gothic,A2OMYDY8G8PNJE,chin,"chin, man_s chin, old skin, wrinkled, bottom of face",
260,9.jpg,American Gothic,A2OMYDY8G8PNJE,pillar,"pillar, post, column, white, porch post, vertical",
261,9.jpg,American Gothic,A2OMYDY8G8PNJE,overalls,"overalls, old, worn, blue, dingy, work outfit, farmer clothes",
262,9.jpg,American Gothic,A3168WVUAPEYY,border,"decorative, border, roof, eave","american gothic, couple, farmers, pitchfork, overalls, dress"
263,9.jpg,American Gothic,A3168WVUAPEYY,roof,"shingles, roof, dark, wood","american gothic, couple, farmers, pitchfork, overalls, dress"
264,9.jpg,American Gothic,A3168WVUAPEYY,barn,"red, barn, wood, behind","american gothic, couple, farmers, pitchfork, overalls, dress"
265,9.jpg,American Gothic,A3168WVUAPEYY,side of barn,"red, side, barn","american gothic, couple, farmers, pitchfork, overalls, dress"
266,9.jpg,American Gothic,A3168WVUAPEYY,overalls,"hem, overalls, blue","american gothic, couple, farmers, pitchfork, overalls, dress"
267,9.jpg,American Gothic,A2M3QMJC99DERS,pot,"left side, brown, plant pot","couple, farmer, pitchfork, house, old"
268,9.jpg,American Gothic,A2M3QMJC99DERS,plant,"left side, pointy, green, three stems","couple, farmer, pitchfork, house, old"
269,9.jpg,American Gothic,A2M3QMJC99DERS,iris,"left iris, grey, round","couple, farmer, pitchfork, house, old"
270,9.jpg,American Gothic,A2M3QMJC99DERS,iris,"right iris, grey, round","couple, farmer, pitchfork, house, old"
271,9.jpg,American Gothic,A2M3QMJC99DERS,lip,"upper lip, natural color","couple, farmer, pitchfork, house, old"
272,9.jpg,American Gothic,A2M3QMJC99DERS,lip,"bottom lip, natural color","couple, farmer, pitchfork, house, old"
273,9.jpg,American Gothic,A2M3QMJC99DERS,hair,"strand, loose, blond, soft","couple, farmer, pitchfork, house, old"
274,9.jpg,American Gothic,AOV97Z3YMKLAQ,sky,"blue, background, clean","farm, barn, couple, painting, famous"
275,9.jpg,American Gothic,AOV97Z3YMKLAQ,ear,"left, face, man","farm, barn, couple, painting, famous"
276,9.jpg,American Gothic,AOV97Z3YMKLAQ,arm,"left, upper limb, body part","farm, barn, couple, painting, famous"
277,9.jpg,American Gothic,AOV97Z3YMKLAQ,overalls,"jeans, clothing, man","farm, barn, couple, painting, famous"
278,9.jpg,American Gothic,AOV97Z3YMKLAQ,ear,"right, face, head","farm, barn, couple, painting, famous"
279,11.jpg,Cafe Terrace at Night,A1Q995BGGPBDMB,chair,"middle, chair, beige","night time, cafe, romantic
"
280,11.jpg,Cafe Terrace at Night,A1Q995BGGPBDMB,tree,"right side, large, green","night time, cafe, romantic
"
281,11.jpg,Cafe Terrace at Night,A1Q995BGGPBDMB,star,"small, top right corner, yellow, white","night time, cafe, romantic
"
282,11.jpg,Cafe Terrace at Night,A1Q995BGGPBDMB,table,"round, middle, white","night time, cafe, romantic
"
283,11.jpg,Cafe Terrace at Night,A1Q995BGGPBDMB,table,"round, middle, white","night time, cafe, romantic
"
284,11.jpg,Cafe Terrace at Night,A1Q995BGGPBDMB,arch,"left, large, silver, arch","night time, cafe, romantic
"
285,11.jpg,Cafe Terrace at Night,A35Q0ZG3C7ZFP,table,"left side,small, white","table,chair,restaurant,old man,lady,tree,house,"
286,11.jpg,Cafe Terrace at Night,A35Q0ZG3C7ZFP,chair,"dining chair,brown,near table","table,chair,restaurant,old man,lady,tree,house,"
287,11.jpg,Cafe Terrace at Night,A35Q0ZG3C7ZFP,man,"center,yellow,near table","table,chair,restaurant,old man,lady,tree,house,"
288,11.jpg,Cafe Terrace at Night,A35Q0ZG3C7ZFP,chair,"right,brown,near table","table,chair,restaurant,old man,lady,tree,house,"
289,11.jpg,Cafe Terrace at Night,A35Q0ZG3C7ZFP,man,"walking,cross,right side","table,chair,restaurant,old man,lady,tree,house,"
290,11.jpg,Cafe Terrace at Night,A35Q0ZG3C7ZFP,lady,"walk,yellow,right side","table,chair,restaurant,old man,lady,tree,house,"
291,11.jpg,Cafe Terrace at Night,A35Q0ZG3C7ZFP,men,"standing,left side,near door","table,chair,restaurant,old man,lady,tree,house,"
292,11.jpg,Cafe Terrace at Night,A35Q0ZG3C7ZFP,table,"white,restaurant,dining table","table,chair,restaurant,old man,lady,tree,house,"
293,11.jpg,Cafe Terrace at Night,A35Q0ZG3C7ZFP,chair,"left sife,brown,table chair","table,chair,restaurant,old man,lady,tree,house,"
294,11.jpg,Cafe Terrace at Night,WorkerIDAXPUKBI6UNZY,man,"male,30,whiteshirt,at work",A ONE MAN WAS AT WORKING IN DINING HALL 
295,11.jpg,Cafe Terrace at Night,WorkerIDAXPUKBI6UNZY,door,"house,yellow,rectangle,",A ONE MAN WAS AT WORKING IN DINING HALL 
296,11.jpg,Cafe Terrace at Night,WorkerIDAXPUKBI6UNZY,window,"door,green,rectangle,",A ONE MAN WAS AT WORKING IN DINING HALL 
297,11.jpg,Cafe Terrace at Night,WorkerIDAXPUKBI6UNZY,women,"female,40,saree,",A ONE MAN WAS AT WORKING IN DINING HALL 
298,11.jpg,Cafe Terrace at Night,WorkerIDAXPUKBI6UNZY,window,"black,4x4,door",A ONE MAN WAS AT WORKING IN DINING HALL 
299,11.jpg,Cafe Terrace at Night,A3TAM79PCXOLXI,star,"sky, yellow, bright, high","Vague, dining area with tables and chairs, starry night, trees and shops"
300,11.jpg,Cafe Terrace at Night,A3TAM79PCXOLXI,tree,"tall, right hand side, green, large","Vague, dining area with tables and chairs, starry night, trees and shops"
301,11.jpg,Cafe Terrace at Night,A3TAM79PCXOLXI,building,"background, dark, far away, distant","Vague, dining area with tables and chairs, starry night, trees and shops"
302,11.jpg,Cafe Terrace at Night,A3TAM79PCXOLXI,window,"distant, yellow, panes, small","Vague, dining area with tables and chairs, starry night, trees and shops"
303,11.jpg,Cafe Terrace at Night,A3TAM79PCXOLXI,store front,"shop window, distant, dark","Vague, dining area with tables and chairs, starry night, trees and shops"
304,11.jpg,Cafe Terrace at Night,adam.kerr27@yahoo.com,door,"right side, black bottom, yellow window, rectangle","Van Gogh, vibrant color, french, restaurant/bar, dining"
305,11.jpg,Cafe Terrace at Night,adam.kerr27@yahoo.com,awning,"above patio seating, yellow, left side middle","Van Gogh, vibrant color, french, restaurant/bar, dining"
306,11.jpg,Cafe Terrace at Night,adam.kerr27@yahoo.com,small building,"left side, small building in comparison, mainly green sides with darker bottom","Van Gogh, vibrant color, french, restaurant/bar, dining"
307,11.jpg,Cafe Terrace at Night,adam.kerr27@yahoo.com,table,"left patio, white top, round in shape","Van Gogh, vibrant color, french, restaurant/bar, dining"
308,11.jpg,Cafe Terrace at Night,adam.kerr27@yahoo.com,table,"left patio, white top, round","Van Gogh, vibrant color, french, restaurant/bar, dining"
309,11.jpg,Cafe Terrace at Night,adam.kerr27@yahoo.com,table,"right patio, round top, white top, black legs","Van Gogh, vibrant color, french, restaurant/bar, dining"
310,11.jpg,Cafe Terrace at Night,A2MOY7J4GG5CW8,chair,"orange, middle, normal-sized","night, old, grainy, vertical, urban, 2-d"
311,11.jpg,Cafe Terrace at Night,A2MOY7J4GG5CW8,chair,"green, normal-size, four-legs","night, old, grainy, vertical, urban, 2-d"
312,11.jpg,Cafe Terrace at Night,A2MOY7J4GG5CW8,chair,"green, left, four-legs","night, old, grainy, vertical, urban, 2-d"
313,11.jpg,Cafe Terrace at Night,A2MOY7J4GG5CW8,chair,"green, dark, four-legs, center","night, old, grainy, vertical, urban, 2-d"
314,11.jpg,Cafe Terrace at Night,A2MOY7J4GG5CW8,person,"sitting, red clothes, green clothes, hat","night, old, grainy, vertical, urban, 2-d"
315,11.jpg,Cafe Terrace at Night,AIN29LNXRARXY,blind,"wood, open, window","night, nightlife, outdoor, cafè, stars, street"
316,11.jpg,Cafe Terrace at Night,AIN29LNXRARXY,blind,"wood, open, window","night, nightlife, outdoor, cafè, stars, street"
317,11.jpg,Cafe Terrace at Night,AIN29LNXRARXY,blind,"wood, open, window","night, nightlife, outdoor, cafè, stars, street"
318,11.jpg,Cafe Terrace at Night,AIN29LNXRARXY,blind,"wood, open, window","night, nightlife, outdoor, cafè, stars, street"
319,11.jpg,Cafe Terrace at Night,AIN29LNXRARXY,table,"outdoor, wood, cafè","night, nightlife, outdoor, cafè, stars, street"
320,11.jpg,Cafe Terrace at Night,A2NVNFIOKLEEGY,window,yellow,"house
tree
street
door
window


"
321,11.jpg,Cafe Terrace at Night,A2OMYDY8G8PNJE,street,"cobblestone street, bumpy, not smooth, rough walk, ground","night, street, outside, patio, shop"
322,11.jpg,Cafe Terrace at Night,A2OMYDY8G8PNJE,star,"stars, bright, night sky, shining, high above","night, street, outside, patio, shop"
323,11.jpg,Cafe Terrace at Night,A2OMYDY8G8PNJE,window,"window, light, over the city, light on","night, street, outside, patio, shop"
324,11.jpg,Cafe Terrace at Night,A2OMYDY8G8PNJE,building,"building, dark, looming, shadow, high above","night, street, outside, patio, shop"
325,11.jpg,Cafe Terrace at Night,A2OMYDY8G8PNJE,people,"group of people, person, seated, not detailed, abstract","night, street, outside, patio, shop"
326,11.jpg,Cafe Terrace at Night,A3O9QZA6B3CY7U,road,walk way in between two buildings and have the people,road and four peoples
327,11.jpg,Cafe Terrace at Night,A3O9QZA6B3CY7U,character,man walk for the left side,road and four peoples
328,11.jpg,Cafe Terrace at Night,A3O9QZA6B3CY7U,lady,follow to the man,road and four peoples
329,11.jpg,Cafe Terrace at Night,A3O9QZA6B3CY7U,people,man walk to the right side,road and four peoples
330,11.jpg,Cafe Terrace at Night,A13JDB1LY9ZTQY,star,"round, yellow, blue-ringed","romantic, soft, nighttime, outdoor, urban"
331,11.jpg,Cafe Terrace at Night,A13JDB1LY9ZTQY,window pane,"yellow, shaded, glass","romantic, soft, nighttime, outdoor, urban"
332,11.jpg,Cafe Terrace at Night,A3EQKTEL74N09A,building,"distant, building, dark, blue, home","Night, town, restaurant, patio, stars, cobblestone, cafe, gathering, tree"
333,11.jpg,Cafe Terrace at Night,A3EQKTEL74N09A,street,"cobblestone, round, grey, bumpy, old","Night, town, restaurant, patio, stars, cobblestone, cafe, gathering, tree"
334,11.jpg,Cafe Terrace at Night,A3EQKTEL74N09A,chair,"tan, old, off","Night, town, restaurant, patio, stars, cobblestone, cafe, gathering, tree"
335,11.jpg,Cafe Terrace at Night,A3EQKTEL74N09A,star,"yellow, distant, faint, night","Night, town, restaurant, patio, stars, cobblestone, cafe, gathering, tree"
336,11.jpg,Cafe Terrace at Night,A3EQKTEL74N09A,window,"yellow, lit, night","Night, town, restaurant, patio, stars, cobblestone, cafe, gathering, tree"
337,11.jpg,Cafe Terrace at Night,A2LD0G04R6MNX7,man,man standing in the restaurant little tall,peoples eating dinner in the restaurant
338,11.jpg,Cafe Terrace at Night,A2LD0G04R6MNX7,star,star in the top it is very nice twinking in night,peoples eating dinner in the restaurant
339,11.jpg,Cafe Terrace at Night,A2LD0G04R6MNX7,snow blow,snow is blowing in the winter season very cold,peoples eating dinner in the restaurant
340,17.jpg,Arnolfini Wedding,A3KB2DY7SADI3Z,human,"male, blessing, happy",man with pregnant lady with their pet dog 
341,17.jpg,Arnolfini Wedding,A3KB2DY7SADI3Z,eye,right eye,man with pregnant lady with their pet dog 
342,17.jpg,Arnolfini Wedding,A3KB2DY7SADI3Z,eye,left eye,man with pregnant lady with their pet dog 
343,17.jpg,Arnolfini Wedding,A3KB2DY7SADI3Z,nose,nose of man,man with pregnant lady with their pet dog 
344,17.jpg,Arnolfini Wedding,A3KB2DY7SADI3Z,mouth,lips,man with pregnant lady with their pet dog 
345,17.jpg,Arnolfini Wedding,A2HC04434S9TP0,cat,"room, brown, small, smooth",
346,17.jpg,Arnolfini Wedding,A2HC04434S9TP0,eye,"black, see, round",
347,17.jpg,Arnolfini Wedding,A2HC04434S9TP0,right eye,"smooth, black, circle",
348,17.jpg,Arnolfini Wedding,A2HC04434S9TP0,left eye,"vision, black, circular",
349,17.jpg,Arnolfini Wedding,A2HC04434S9TP0,nose,"olfactory, circle, standing",
350,17.jpg,Arnolfini Wedding,A2HC04434S9TP0,mouth,"taste, eat, tongue",
351,17.jpg,Arnolfini Wedding,A2HD2B3HSNIQ0F,woman,woman man dog,
352,17.jpg,Arnolfini Wedding,A1CJ8CLM7987EQ,chandelier,"ornate, lighting, gold","greeting, religious, dog, dark and light"
353,17.jpg,Arnolfini Wedding,A1CJ8CLM7987EQ,mirror,"ornate, relfecting, gold","greeting, religious, dog, dark and light"
354,17.jpg,Arnolfini Wedding,A1CJ8CLM7987EQ,shoes,"wooden, clogs, sandles","greeting, religious, dog, dark and light"
355,17.jpg,Arnolfini Wedding,A1CJ8CLM7987EQ,window,"open, window, light, clear","greeting, religious, dog, dark and light"
356,17.jpg,Arnolfini Wedding,A1CJ8CLM7987EQ,thermometer,"heat, measurement, temperature","greeting, religious, dog, dark and light"
357,17.jpg,Arnolfini Wedding,AIN29LNXRARXY,right eye,"brown, low look, semi closed",
358,17.jpg,Arnolfini Wedding,AIN29LNXRARXY,left eye,"brown, low look, semi closed",
359,17.jpg,Arnolfini Wedding,AIN29LNXRARXY,clogs,"on the floor, background, wood",
360,17.jpg,Arnolfini Wedding,parulsharmab91@gmail.com,slippers,"they are on the left bottom ,white in colour,normal sized",bedroom scene
361,17.jpg,Arnolfini Wedding,parulsharmab91@gmail.com,wall mirror,"on the middle center,brown in color,circle in shape",bedroom scene
362,17.jpg,Arnolfini Wedding,parulsharmab91@gmail.com,window,at top most left corner,bedroom scene
363,17.jpg,Arnolfini Wedding,parulsharmab91@gmail.com,wall hanging,"golden in color,at the top center,big in size",bedroom scene
364,17.jpg,Arnolfini Wedding,parulsharmab91@gmail.com,hat,"black color ,on the man_s head,normal sized",bedroom scene
365,17.jpg,Arnolfini Wedding,A3TAM79PCXOLXI,dog,"small, brown, dog, young, long-haired","couple in bedroom with dog. Expensive room, chandelier, mirror."
366,17.jpg,Arnolfini Wedding,A3TAM79PCXOLXI,rug,"far-right, rug, patterned, corner, hidden","couple in bedroom with dog. Expensive room, chandelier, mirror."
367,17.jpg,Arnolfini Wedding,A3TAM79PCXOLXI,head board,"head board, bed post, brown, wooden, tall.","couple in bedroom with dog. Expensive room, chandelier, mirror."
368,17.jpg,Arnolfini Wedding,A3TAM79PCXOLXI,pillow,"pillow, red, satin, plumped, comfort","couple in bedroom with dog. Expensive room, chandelier, mirror."
369,17.jpg,Arnolfini Wedding,A115BHSWY8R1KU,shoes,"2 shoes, feminine, sandals","sweet, couple, family, victorian, romantic"
370,17.jpg,Arnolfini Wedding,A115BHSWY8R1KU,table,"brown, wooden appearance, under window in bedroom","sweet, couple, family, victorian, romantic"
371,17.jpg,Arnolfini Wedding,A115BHSWY8R1KU,dog,"small, long hair, terrier-like, in-between the couple","sweet, couple, family, victorian, romantic"
372,17.jpg,Arnolfini Wedding,A115BHSWY8R1KU,woman,"green dress, brown hair, white head wear, appears pregnant, holding stomach","sweet, couple, family, victorian, romantic"
373,17.jpg,Arnolfini Wedding,A115BHSWY8R1KU,man,"large black hat, black cape-like coat, holding the woman_s hand, standing closest to the window","sweet, couple, family, victorian, romantic"
374,17.jpg,Arnolfini Wedding,A396GA8SHS2L41,hand,"upward, beige skin, back with light, shadowed front, left side","fanciful, capricious, medieval, gorgeous, realistic"
375,17.jpg,Arnolfini Wedding,A396GA8SHS2L41,hand,"left side, female hand, beige, flexed, resting","fanciful, capricious, medieval, gorgeous, realistic"
376,17.jpg,Arnolfini Wedding,A396GA8SHS2L41,arm,"blue, right side, extended, female arm, wrinkled texture","fanciful, capricious, medieval, gorgeous, realistic"
377,17.jpg,Arnolfini Wedding,A396GA8SHS2L41,mouth,"pressed lips, white, small, right side, female lips","fanciful, capricious, medieval, gorgeous, realistic"
378,17.jpg,Arnolfini Wedding,A2J2LFWPZV9ICB,hand,"pale, long, hand",
379,17.jpg,Arnolfini Wedding,A2J2LFWPZV9ICB,mouth,"small, meek, red",
380,17.jpg,Arnolfini Wedding,A2J2LFWPZV9ICB,writing,"graffiti, writing, script",
381,17.jpg,Arnolfini Wedding,A2J2LFWPZV9ICB,drape,"red, heavy, sturdy",
382,17.jpg,Arnolfini Wedding,A16HYGH5YO5EAF,hand shake,"room, black, green, handshake, man, women","pregnant women, dog, ,man, handshake, room, mirror, shoes, window, open window, door, green dress, black dress, wall hanging, hat, ZCgDVLkp6"
383,17.jpg,Arnolfini Wedding,A16HYGH5YO5EAF,jewellery,"woman, jewelry, neck, gold","pregnant women, dog, ,man, handshake, room, mirror, shoes, window, open window, door, green dress, black dress, wall hanging, hat, ZCgDVLkp6"
384,17.jpg,Arnolfini Wedding,A16HYGH5YO5EAF,mirror,"wall mirror, shadow,man, women, back side","pregnant women, dog, ,man, handshake, room, mirror, shoes, window, open window, door, green dress, black dress, wall hanging, hat, ZCgDVLkp6"
385,17.jpg,Arnolfini Wedding,A16HYGH5YO5EAF,shoes,"black shoes, shoes, man","pregnant women, dog, ,man, handshake, room, mirror, shoes, window, open window, door, green dress, black dress, wall hanging, hat, ZCgDVLkp6"
386,17.jpg,Arnolfini Wedding,A16HYGH5YO5EAF,scarf,"white scarf, women, head","pregnant women, dog, ,man, handshake, room, mirror, shoes, window, open window, door, green dress, black dress, wall hanging, hat, ZCgDVLkp6"
387,17.jpg,Arnolfini Wedding,A2OMYDY8G8PNJE,ruffles,"ruffles, green, dress, bunched fabric, detailed, vivid","people, intimate, bedroom, detailed, realistic"
388,17.jpg,Arnolfini Wedding,A2OMYDY8G8PNJE,canopy,"canopy, bed canopy, fabric, red, dark, gathered, top right","people, intimate, bedroom, detailed, realistic"
389,17.jpg,Arnolfini Wedding,A2OMYDY8G8PNJE,veil,"veil, white, lacy, detailed, woman_s head wear","people, intimate, bedroom, detailed, realistic"
390,17.jpg,Arnolfini Wedding,A2OMYDY8G8PNJE,belly,"woman_s belly, pregnant, baby bump, intimate, hand rests upon it, with child","people, intimate, bedroom, detailed, realistic"
391,17.jpg,Arnolfini Wedding,A2OMYDY8G8PNJE,pillow,"pillow, cushion, red, dark, comfort, seated","people, intimate, bedroom, detailed, realistic"
392,17.jpg,Arnolfini Wedding,A2OMYDY8G8PNJE,belt,"belt, gathered, holding dress, brown, support, tight","people, intimate, bedroom, detailed, realistic"
393,17.jpg,Arnolfini Wedding,A1NZ4C0GO5HS87,canopy,"red velvet, right background, old fashioned",
394,17.jpg,Arnolfini Wedding,A3NTSR7Z32TDOE,veil,"on top of head, white, elegant, expensive","peaceful, creepy, old, dark, gloomy"
395,17.jpg,Arnolfini Wedding,A3NTSR7Z32TDOE,hand,"man_s hand, right hand, white, graceful, up","peaceful, creepy, old, dark, gloomy"
396,17.jpg,Arnolfini Wedding,A3NTSR7Z32TDOE,hat,"black, on man_s head, floppy, heavy, dark","peaceful, creepy, old, dark, gloomy"
397,17.jpg,Arnolfini Wedding,A3NTSR7Z32TDOE,sleeve,"women_s sleeve, fur, white, long, hanging, dirty","peaceful, creepy, old, dark, gloomy"
398,17.jpg,Arnolfini Wedding,A3NTSR7Z32TDOE,shutter,"open, folded, wood, dark","peaceful, creepy, old, dark, gloomy"
399,17.jpg,Arnolfini Wedding,A3NTSR7Z32TDOE,chandeiler,"brass, gold, gothic, hanging, heavy, shiny","peaceful, creepy, old, dark, gloomy"
400,17.jpg,Arnolfini Wedding,A3NTSR7Z32TDOE,ceiling,"above, wood, patterned, dark","peaceful, creepy, old, dark, gloomy"
401,17.jpg,Arnolfini Wedding,A3NTSR7Z32TDOE,window,"high, stained glass window, circular pattern, colorful","peaceful, creepy, old, dark, gloomy"
402,17.jpg,Arnolfini Wedding,A1ZV750GWIA00,wall,"dark, grainy, matte","saturated, old, fashion, dog, bedroom"
403,17.jpg,Arnolfini Wedding,A1GUNTMI2Y61IW,object to clean,"brown, small, center of the screen","pregnant woman, bedroom, tranquility, peace, blessing"
404,17.jpg,Arnolfini Wedding,A1GUNTMI2Y61IW,fruit,"red, very small, sphere","pregnant woman, bedroom, tranquility, peace, blessing"
405,17.jpg,Arnolfini Wedding,A1GUNTMI2Y61IW,window protection bar,"brown, small, left","pregnant woman, bedroom, tranquility, peace, blessing"
406,17.jpg,Arnolfini Wedding,A1GUNTMI2Y61IW,fabric,"fabric, burgundy, straight","pregnant woman, bedroom, tranquility, peace, blessing"
407,17.jpg,Arnolfini Wedding,AOV97Z3YMKLAQ,arm,"body part, left, woman","pregnante, women, couple, painting, art, middle ages, classic, oil paint"
408,17.jpg,Arnolfini Wedding,AOV97Z3YMKLAQ,floor,"wood, brown, middle ages","pregnante, women, couple, painting, art, middle ages, classic, oil paint"
409,17.jpg,Arnolfini Wedding,AOV97Z3YMKLAQ,curtain,"fabric, red, left","pregnante, women, couple, painting, art, middle ages, classic, oil paint"
410,17.jpg,Arnolfini Wedding,AOV97Z3YMKLAQ,nose,"face, body part, woman","pregnante, women, couple, painting, art, middle ages, classic, oil paint"
411,17.jpg,Arnolfini Wedding,AOV97Z3YMKLAQ,forehead,"head, face, woman","pregnante, women, couple, painting, art, middle ages, classic, oil paint"
412,17.jpg,Arnolfini Wedding,AOV97Z3YMKLAQ,clothing,"fabric, blue, dress","pregnante, women, couple, painting, art, middle ages, classic, oil paint"
413,17.jpg,Arnolfini Wedding,AOV97Z3YMKLAQ,cover,"clothing, brown, fabric","pregnante, women, couple, painting, art, middle ages, classic, oil paint"
414,17.jpg,Arnolfini Wedding,AOV97Z3YMKLAQ,breast,"mother, breastfeeding, pregnant","pregnante, women, couple, painting, art, middle ages, classic, oil paint"
415,17.jpg,Arnolfini Wedding,AOV97Z3YMKLAQ,neck,"man, body part, skin","pregnante, women, couple, painting, art, middle ages, classic, oil paint"
416,18.jpg,Les Demoiselles d'Avignon,AFRSASN33QBC3,pic,texture,"actual, simulated, abstract, and invented texture."
